STPUMA	SERIALNO	SPORDER	ADJINC	PWGTP	SEX	RACE	AGE	COW	JWMNP	JWRIP	JWTR	MAR	REL	RETP	SCH	SCHG	SCHL	WAGP	WKHP	WKL	ESR	HISP	INDP	JWAP	JWDP	MSP	PAOC	OCCP	PINCP	POVPIP	POWPUMA	TYPE	IN_CMA
1703102	8170981326	6	1014524	45	2	1	14	0	0	0	0	5	2	0	2	5	5	0	0	0	0	1	0	0	0	0	0	0	0	285	0	1	1
1703102	8170984861	1	1014524	25	1	8	32	1	60	1	1	5	0	0	1	0	10	75000	40	1	1	2	6690	94	43	6	0	1110	75000	501	3490	1	1
1703102	8170984861	2	1014524	18	1	8	23	1	60	1	1	5	3	0	2	6	12	7000	40	1	1	2	4770	94	43	6	0	4760	7000	501	3200	1	1
1703102	8170984861	3	1014524	42	1	8	34	1	10	1	1	5	12	0	1	0	5	27000	40	1	1	2	2870	66	25	6	0	8140	27000	242	3100	1	1
1703102	8170986190	1	1014524	36	2	1	51	2	2	1	1	1	0	0	1	0	10	2500	8	1	1	1	7860	117	78	1	2	4030	2500	266	3100	1	1
1703102	8170986190	2	1014524	36	1	1	55	1	45	1	1	1	1	0	1	0	10	65000	40	1	1	1	770	77	29	1	0	6350	65300	266	3100	1	1
1703102	8170986190	3	1014524	59	1	1	28	1	0	0	0	3	2	0	1	0	8	2800	25	1	3	1	6390	0	0	4	0	5610	2800	266	0	1	1
1703102	8170986190	4	1014524	42	1	1	21	1	0	0	0	5	2	0	1	0	8	150	15	1	2	1	8680	0	0	6	0	4030	150	266	0	1	1
1703102	8170986190	5	1014524	52	2	1	17	9	0	0	0	5	2	0	3	5	6	0	0	3	3	1	9920	0	0	6	4	9920	0	266	0	1	1
1703102	8170988627	1	1014524	39	2	1	39	1	10	1	1	1	0	0	1	0	12	16700	20	1	1	1	6990	102	61	1	3	5840	16700	501	3100	1	1
1703102	8170988627	2	1014524	41	1	1	41	1	20	1	1	1	1	0	1	0	13	120000	60	1	1	1	570	74	31	1	0	8600	120000	501	3100	1	1
1703102	8170988627	3	1014524	44	2	1	8	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	501	0	1	1
1703102	8170988627	4	1014524	38	1	1	5	0	0	0	0	5	2	0	2	2	2	0	0	0	0	1	0	0	0	0	0	0	0	501	0	1	1
1703102	8170988766	1	1014524	100	1	1	39	1	0	0	0	3	0	0	1	0	8	37000	35	1	6	1	770	0	0	4	0	6230	37000	330	0	1	1
1703102	8170988766	2	1014524	100	2	1	36	1	20	1	1	5	10	0	1	0	9	25000	40	1	1	1	770	86	43	6	4	5700	26000	232	3100	1	1
1703102	8170988766	3	1014524	109	2	1	9	0	0	0	0	5	12	0	3	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
1703102	8170992911	1	1014524	23	1	8	42	1	60	1	1	1	0	0	1	0	9	50000	45	1	1	2	770	74	23	1	0	6260	50000	236	3000	1	1
1703102	8170992911	2	1014524	24	2	8	38	0	0	0	0	1	1	0	1	0	9	0	0	3	6	2	0	0	0	1	1	0	0	236	0	1	1
1703102	8170992911	3	1014524	28	2	8	5	0	0	0	0	5	2	0	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0	236	0	1	1
1703102	8170992911	4	1014524	29	2	8	5	0	0	0	0	5	2	0	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0	236	0	1	1
1703102	8170995421	1	1014524	24	2	1	60	2	15	1	1	1	0	0	1	0	12	36000	40	1	1	1	8190	79	37	1	4	3130	36000	501	3100	1	1
1703102	8170995421	2	1014524	28	1	1	61	1	30	1	1	1	1	0	1	0	11	42000	40	1	1	1	6670	88	43	1	0	430	42000	501	3100	1	1
1703102	8170998897	1	1014524	26	1	1	29	1	120	1	1	1	0	0	1	0	9	55000	40	1	1	1	770	100	37	1	0	6350	55200	473	3100	1	1
1703102	8170998897	2	1014524	26	2	1	29	1	0	0	0	1	1	0	1	0	11	24000	35	1	2	1	5080	0	0	1	1	4760	24000	473	0	1	1
1703102	8170998897	3	1014524	34	1	1	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	473	0	1	1
1703102	8171022807	1	1014524	32	1	1	63	1	5	1	1	1	0	0	1	0	8	5000	30	1	1	1	4070	95	55	1	0	9130	21100	307	3100	1	1
1703102	8171022807	2	1014524	29	2	1	60	2	10	1	1	1	1	0	1	0	9	30500	45	1	1	1	8370	84	43	1	4	2010	30500	307	3100	1	1
1703102	8171022807	3	1014524	52	1	1	27	1	0	0	0	5	2	0	1	0	9	0	0	2	3	1	4790	0	0	6	0	4760	0	307	0	1	1
1703102	8171025354	1	1014524	36	1	1	42	3	20	1	1	1	0	0	3	6	9	54000	52	1	1	1	9470	62	19	1	0	3740	54000	289	3100	1	1
1703102	8171025354	2	1014524	37	2	1	42	1	0	0	0	1	1	0	1	0	12	20000	40	1	6	1	8190	0	0	1	3	3320	20000	289	0	1	1
1703102	8171025354	3	1014524	36	1	1	9	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	289	0	1	1
1703102	8171025354	4	1014524	36	1	1	6	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	289	0	1	1
1703102	8171025354	5	1014524	36	1	1	5	0	0	0	0	5	2	0	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	289	0	1	1
1703102	8171027401	1	1014524	31	1	8	37	1	0	0	0	1	0	0	1	0	3	15000	45	1	3	2	1290	0	0	1	0	7750	15000	161	0	1	1
1703102	8171027401	2	1014524	32	2	8	38	1	5	1	1	1	1	0	1	0	3	6000	40	1	1	2	4970	179	109	1	2	4720	6000	161	2300	1	1
1703102	8171027401	3	1014524	33	1	8	14	0	0	0	0	5	2	0	2	5	4	0	0	0	0	2	0	0	0	0	0	0	0	161	0	1	1
1703102	8171027401	4	1014524	75	1	8	30	1	0	0	0	5	7	0	1	0	3	10000	40	1	3	2	7770	0	0	6	0	4250	10000	161	0	1	1
1703102	8171027401	5	1014524	38	2	8	29	1	0	0	0	5	7	0	1	0	3	11500	40	1	3	2	9070	0	0	6	4	8300	11500	161	0	1	1
1703102	8171029101	1	1014524	35	1	1	35	2	60	1	1	1	0	0	1	0	14	82000	40	1	1	1	7870	76	25	1	0	230	84700	501	3200	1	1
1703102	8171029101	2	1014524	26	2	1	33	2	30	2	1	1	1	0	1	0	14	56000	25	1	1	1	7870	97	52	1	3	2200	56000	501	3100	1	1
1703102	8171029101	3	1014524	33	1	1	6	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	501	0	1	1
1703102	8171029101	4	1014524	35	2	1	4	0	0	0	0	5	2	0	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	501	0	1	1
1703102	8171029101	5	1014524	35	2	1	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	501	0	1	1
1703102	8171036618	1	1014524	6	1	8	27	1	2	1	1	1	0	0	1	0	9	26000	40	1	1	2	8680	172	106	1	0	4020	26000	155	3100	1	1
1703102	8171036618	2	1014524	6	2	8	26	0	0	0	0	1	1	0	1	0	8	0	0	3	6	2	0	0	0	1	1	0	0	155	0	1	1
1703102	8171036618	3	1014524	8	1	8	2	0	0	0	0	5	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	155	0	1	1
1703102	8171038843	1	1014524	10	1	1	48	1	0	0	11	1	0	0	1	0	9	39000	40	1	1	1	3970	0	0	1	0	1530	39000	240	3100	1	1
1703102	8171038843	2	1014524	10	2	1	48	6	45	2	1	1	1	0	1	0	9	0	10	1	1	1	9290	133	82	1	2	4230	2400	240	3000	1	1
1703102	8171038843	3	1014524	9	1	1	11	0	0	0	0	5	2	0	2	4	3	0	0	0	0	1	0	0	0	0	0	0	0	240	0	1	1
1703102	8171040127	1	1014524	22	2	2	30	2	20	1	1	5	0	0	2	7	13	39000	50	1	1	1	8370	98	55	6	2	2010	39000	272	3100	1	1
1703102	8171040127	2	1014524	26	1	2	6	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	272	0	1	1
1703102	8171042304	1	1014524	112	2	2	32	1	30	1	1	5	0	0	1	0	11	9000	40	1	1	1	8180	88	43	6	3	5120	9000	53	3100	1	1
1703102	8171042304	2	1014524	122	1	2	13	0	0	0	0	5	2	0	2	4	4	0	0	0	0	1	0	0	0	0	0	0	0	53	0	1	1
1703102	8171042304	3	1014524	104	2	2	2	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	53	0	1	1
1703102	8171045376	1	1014524	23	1	1	29	1	10	1	1	1	0	0	1	0	12	45000	50	1	1	1	8590	84	43	1	0	4200	45000	466	3100	1	1
1703102	8171045376	2	1014524	22	2	1	30	1	10	1	1	1	1	0	1	0	9	20000	40	1	1	1	8190	64	23	1	4	3600	20000	466	3100	1	1
1703102	8171052934	1	1014524	33	1	1	49	3	8	1	1	1	0	0	1	0	11	52000	40	1	1	1	8570	80	40	1	0	9130	52000	369	3100	1	1
1703102	8171052934	2	1014524	31	2	1	53	1	0	0	0	1	1	0	1	0	11	0	0	2	6	1	5592	0	0	1	4	110	0	369	0	1	1
1703102	8171056756	1	1014524	27	2	1	65	1	0	0	0	1	0	0	1	0	9	13300	20	1	6	1	7970	0	0	1	4	5400	28100	362	0	1	1
1703102	8171056756	2	1014524	32	1	1	72	0	0	0	0	1	1	0	1	0	6	0	0	3	6	1	0	0	0	1	0	0	17900	362	0	1	1
1703102	8171058009	1	1014524	139	2	1	58	0	0	0	0	2	0	0	1	0	9	0	0	3	6	1	0	0	0	3	4	0	0	124	0	1	1
1703102	8171058009	2	1014524	228	1	1	33	2	0	0	0	4	2	0	1	0	8	18000	32	1	6	1	770	0	0	5	0	6660	18000	124	0	1	1
1703102	8171060863	1	1014524	46	1	1	48	1	10	1	1	3	0	0	1	0	9	26600	40	1	1	1	1180	114	73	4	0	9130	26600	239	700	1	1
1703102	8171064786	1	1014524	22	2	1	25	3	15	1	1	1	0	0	1	0	14	40000	50	1	1	1	7860	79	37	1	4	2310	40000	501	3100	1	1
1703102	8171064786	2	1014524	23	1	1	26	1	30	1	1	1	1	0	1	0	12	55000	70	1	1	1	8590	100	55	1	0	4720	55000	501	3100	1	1
1703102	8171075337	1	1014524	32	2	2	59	1	120	1	1	2	0	22000	1	0	9	42000	40	1	1	1	6990	100	37	3	4	5840	64000	501	3200	1	1
1703102	8171079218	1	1014524	36	1	1	45	1	20	1	1	1	0	0	1	0	14	103000	40	1	1	1	3390	104	61	1	0	430	103000	501	3100	1	1
1703102	8171079218	2	1014524	33	2	8	49	6	0	0	11	1	1	0	1	0	9	0	30	1	1	2	7590	0	0	1	2	5820	30000	501	3100	1	1
1703102	8171079218	3	1014524	34	2	8	17	1	6	1	1	5	2	0	2	5	7	6000	20	1	1	2	8680	203	121	6	4	4020	6000	501	3100	1	1
1703102	8171079218	4	1014524	34	2	8	16	1	20	1	1	5	2	0	2	5	5	400	15	1	1	2	8680	188	112	6	4	4060	400	501	3100	1	1
1703102	8171081416	1	1014524	5	1	1	28	5	15	1	1	1	0	0	1	0	12	40000	40	1	1	1	6370	88	46	1	0	9130	40000	314	3100	1	1
1703102	8171081416	2	1014524	5	2	1	28	1	5	1	1	1	1	0	1	0	9	27000	40	1	1	1	6870	95	55	1	3	5000	27000	314	3100	1	1
1703102	8171081416	3	1014524	8	2	1	8	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	314	0	1	1
1703102	8171081416	4	1014524	8	1	1	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	314	0	1	1
1703102	8171098437	1	1014524	28	1	1	66	1	0	0	0	1	0	0	1	0	9	0	0	2	6	1	5580	0	0	1	0	4700	25200	424	0	1	1
1703102	8171098437	2	1014524	26	2	1	66	1	5	1	1	1	1	0	1	0	9	19000	20	1	1	1	8190	95	55	1	4	5700	29300	424	3100	1	1
1703102	8171098545	1	1014524	57	1	2	20	6	0	0	11	5	0	0	1	0	10	0	40	1	1	1	8970	0	0	6	0	4500	1800	52	3100	1	1
1703102	8171098545	2	1014524	92	2	2	15	0	0	0	0	5	3	0	2	5	4	0	0	0	0	1	0	0	0	6	0	0	0	52	0	1	1
1703102	8171098545	3	1014524	114	2	2	53	0	0	0	0	5	4	0	1	0	11	0	0	3	6	1	0	0	0	6	2	0	7200	52	0	1	1
1703102	8171102636	1	1014524	24	2	2	88	0	0	0	0	2	0	7500	1	0	4	0	0	3	6	1	0	0	0	3	4	0	17400	400	0	1	1
1703102	8171102636	2	1014524	21	1	2	70	0	0	0	0	2	2	0	1	0	9	0	0	3	6	1	0	0	0	3	0	0	9600	400	0	1	1
1703102	8171102636	3	1014524	27	2	2	43	1	30	1	1	5	2	0	1	0	12	39600	13	1	1	1	8370	178	106	6	4	3600	39600	400	3100	1	1
1703102	8171106603	1	1014524	13	2	2	61	4	0	0	0	1	0	20400	1	0	7	0	0	2	6	1	9480	0	0	1	4	5860	22300	501	0	1	1
1703102	8171106603	2	1014524	16	1	2	54	1	0	0	0	1	1	10000	1	0	6	48000	40	1	6	1	770	0	0	1	0	6200	58000	501	0	1	1
1703102	8171106603	3	1014524	48	1	2	39	4	60	0	2	5	7	0	1	0	10	44000	37	1	1	1	9480	106	55	6	0	2010	44000	501	3500	1	1
1703102	8171107752	1	1014524	33	1	1	59	1	10	1	1	5	0	0	1	0	11	13400	35	1	1	1	8590	255	138	6	0	4220	13400	120	3100	1	1
1703102	8171108515	1	1014524	33	1	1	31	1	45	0	8	5	0	0	1	0	11	60000	53	1	1	1	4790	106	58	6	0	7020	60000	501	3200	1	1
1703102	8171112074	1	1014524	46	1	1	65	1	0	0	0	4	0	2700	1	0	9	0	0	2	6	1	8590	0	0	5	0	4220	16200	160	0	1	1
1703102	8171112829	1	1014524	27	2	1	56	0	0	0	0	1	0	0	1	0	12	0	0	3	6	1	0	0	0	1	4	0	3600	501	0	1	1
1703102	8171112829	2	1014524	30	1	1	57	1	30	1	1	1	1	0	1	0	13	75000	40	1	1	1	7770	64	19	1	0	4210	75000	501	3000	1	1
1703102	8171112829	3	1014524	49	2	1	25	1	20	1	1	5	2	0	2	6	15	7200	24	1	1	1	7870	98	55	6	4	5260	7200	501	3100	1	1
1703102	8171118605	1	1014524	44	1	8	27	1	60	1	1	5	0	0	1	0	9	8000	40	1	1	3	770	76	25	6	0	7620	8000	71	3300	1	1
1703102	8171121843	1	1014524	36	1	1	42	1	0	0	0	1	0	0	1	0	9	0	0	2	6	1	8770	0	0	1	0	7200	0	0	0	1	1
1703102	8171121843	2	1014524	30	2	1	58	3	0	0	0	1	1	0	1	0	9	0	0	2	6	1	7860	0	0	1	4	5900	0	0	0	1	1
1703102	8171124138	1	1014524	48	1	1	35	1	0	0	0	1	0	0	1	0	11	30000	38	1	3	1	770	0	0	1	0	6260	34100	122	0	1	1
1703102	8171124138	2	1014524	21	2	7	33	0	0	0	0	1	1	0	1	0	7	0	0	3	6	1	0	0	0	1	3	0	0	122	0	1	1
1703102	8171124138	3	1014524	47	1	1	13	0	0	0	0	5	2	0	2	4	3	0	0	0	0	1	0	0	0	0	0	0	0	122	0	1	1
1703102	8171124138	4	1014524	52	2	1	9	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	122	0	1	1
1703102	8171124138	5	1014524	53	2	1	6	0	0	0	0	5	2	0	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	122	0	1	1
1703102	8171124138	6	1014524	48	2	1	4	0	0	0	0	5	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	122	0	1	1
1703102	8171124596	1	1014524	19	2	1	79	0	0	0	0	2	0	0	1	0	9	0	0	3	6	1	0	0	0	3	4	0	25000	248	0	1	1
1703102	8171124596	2	1014524	48	2	1	47	1	35	1	1	5	2	0	1	0	9	16600	36	1	1	1	4970	101	55	6	4	9640	16600	248	3100	1	1
1703102	8171124596	3	1014524	45	1	1	46	1	0	0	0	5	2	0	1	0	9	800	8	1	3	1	7580	0	0	6	0	6510	800	248	0	1	1
1703102	8171124596	4	1014524	46	2	1	41	1	0	0	0	5	2	0	1	0	1	10500	35	1	2	1	3990	0	0	6	4	8960	12640	248	0	1	1
1703102	8171125868	1	1014524	21	2	1	83	0	0	0	0	5	0	23300	1	0	9	0	0	3	6	1	0	0	0	6	4	0	37200	373	0	1	1
1703102	8171127144	1	1014524	18	2	1	84	0	0	0	0	2	0	6300	1	0	7	0	0	3	6	1	0	0	0	3	4	0	18400	183	0	1	1
1703102	8171130297	1	1014524	39	1	1	46	1	30	1	1	3	0	0	1	0	11	75000	45	1	1	1	3890	82	37	4	0	140	75000	501	3100	1	1
1703102	8171131277	1	1014524	27	2	1	66	1	0	0	0	2	0	0	1	0	11	0	0	2	6	1	8170	0	0	3	4	5000	18000	181	0	1	1
1703102	8171136663	1	1014524	27	1	1	45	1	30	1	1	1	0	0	1	0	13	85000	75	1	1	1	8660	100	55	1	0	50	85000	501	3100	1	1
1703102	8171136663	2	1014524	28	2	1	44	6	45	1	1	1	1	0	1	0	13	0	40	1	1	1	7070	103	55	1	2	4920	50000	501	3200	1	1
1703102	8171136663	3	1014524	27	1	1	13	0	0	0	0	5	2	0	2	4	4	0	0	0	0	1	0	0	0	0	0	0	0	501	0	1	1
1703102	8171136663	4	1014524	30	2	1	9	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	501	0	1	1
1703102	8171138780	1	1014524	25	2	1	72	1	0	0	0	2	0	3400	1	0	9	0	0	2	6	1	8190	0	0	3	4	5100	16400	159	0	1	1
1703102	8171139589	1	1014524	55	2	2	49	1	0	0	0	5	0	0	1	0	7	0	0	2	6	1	8270	0	0	6	2	4230	24800	143	0	1	1
1703102	8171139589	2	1014524	57	2	2	13	0	0	0	0	5	2	0	2	4	3	0	0	0	0	1	0	0	0	0	0	0	0	143	0	1	1
1703102	8171139589	3	1014524	51	1	2	12	0	0	0	0	5	2	0	2	4	2	0	0	0	0	1	0	0	0	0	0	0	0	143	0	1	1
1703102	8171152512	1	1014524	31	1	1	35	4	15	1	1	5	0	0	1	0	13	80000	37	1	1	1	9470	169	103	6	0	3800	80000	501	3100	1	1
1703102	8171161172	1	1014524	31	1	1	32	1	60	1	1	1	0	0	1	0	11	70000	50	1	1	1	4690	91	40	1	0	50	70000	321	3500	1	1
1703102	8171161172	2	1014524	29	2	1	32	1	0	0	0	1	1	0	1	0	13	0	0	2	6	1	6970	0	0	1	3	5260	0	321	0	1	1
1703102	8171161172	3	1014524	38	1	1	6	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	321	0	1	1
1703102	8171161172	4	1014524	42	1	1	2	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	321	0	1	1
1703102	8171165073	1	1014524	8	2	8	46	1	75	1	1	5	0	0	1	0	6	18000	40	1	1	2	7070	91	37	6	2	4230	18000	124	3100	1	1
1703102	8171165073	2	1014524	7	2	8	15	0	0	0	0	5	2	0	2	5	5	0	0	0	0	2	0	0	0	6	0	0	0	124	0	1	1
1703102	8171168929	1	1014524	63	1	1	49	1	10	1	1	1	0	0	1	0	8	26600	40	1	1	1	1180	108	67	1	0	9130	26600	306	700	1	1
1703102	8171168929	2	1014524	61	2	1	50	1	5	1	1	1	1	0	1	0	9	29000	40	1	1	1	5380	89	49	1	2	4700	29000	306	3100	1	1
1703102	8171168929	3	1014524	58	1	1	19	1	5	1	1	5	2	0	2	5	9	25900	37	1	1	1	4770	179	109	6	0	4760	25900	306	3100	1	1
1703102	8171168929	4	1014524	58	1	1	18	1	15	1	1	5	2	0	2	5	9	750	20	1	1	1	8770	103	61	6	0	7200	750	306	3100	1	1
1703102	8171168929	5	1014524	63	1	1	14	0	0	0	0	5	2	0	2	4	4	0	0	0	0	1	0	0	0	0	0	0	0	306	0	1	1
1703102	8171169728	1	1014524	32	2	1	84	0	0	0	0	2	0	3000	1	0	9	0	0	3	6	1	0	0	0	3	4	0	18500	180	0	1	1
1703102	8171172255	1	1014524	31	1	1	58	1	60	1	1	3	0	0	1	0	9	50000	40	1	1	1	7070	76	25	4	0	6260	50280	449	3000	1	1
1703102	8171172255	2	1014524	51	2	1	26	2	0	0	0	5	8	0	1	0	11	8800	30	1	3	1	8190	0	0	6	4	3600	8800	78	0	1	1
1703102	8171172255	3	1014524	34	2	1	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
1703102	8171172255	4	1014524	36	2	1	45	1	45	1	1	3	10	0	1	0	10	12000	30	1	1	1	8170	127	79	4	4	3600	12000	107	3100	1	1
1703102	8171176978	1	1014524	50	2	1	32	6	40	1	1	1	0	600	1	0	12	0	11	1	1	1	7990	114	67	1	4	3630	11200	472	3200	1	1
1703102	8171176978	2	1014524	55	1	1	29	1	35	1	1	1	1	3000	1	0	9	49000	48	1	1	1	4970	143	88	1	0	4700	55000	472	3000	1	1
1703102	8171181128	1	1014524	38	1	1	33	3	15	1	1	1	0	0	1	0	9	30000	40	1	1	1	8570	67	25	1	0	7340	30000	229	3100	1	1
1703102	8171181128	2	1014524	35	2	1	32	2	10	1	1	1	1	0	1	0	10	20000	40	1	1	1	8370	96	55	1	3	5400	20000	229	3100	1	1
1703102	8171181128	3	1014524	46	1	1	7	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	229	0	1	1
1703102	8171181128	4	1014524	51	1	1	3	0	0	0	0	5	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	229	0	1	1
1703102	8171183445	1	1014524	40	1	1	44	1	20	1	1	1	0	0	1	0	11	63000	40	1	1	1	6680	80	37	1	0	7420	63000	288	3100	1	1
1703102	8171183445	2	1014524	40	2	1	39	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	3	0	0	288	0	1	1
1703102	8171183445	3	1014524	42	2	1	7	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	288	0	1	1
1703102	8171183445	4	1014524	39	2	1	3	0	0	0	0	5	2	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	288	0	1	1
1703102	8171186865	1	1014524	6	2	8	28	1	0	0	0	1	0	0	1	0	11	20000	8	1	2	2	7970	0	0	1	1	5700	20000	157	0	1	1
1703102	8171186865	2	1014524	12	1	8	30	1	60	1	1	1	1	0	1	0	6	7000	8	1	1	2	7070	84	33	1	0	4250	7000	157	3100	1	1
1703102	8171186865	3	1014524	8	1	8	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	157	0	1	1
1703102	8171187552	1	1014524	31	1	8	31	1	40	2	1	1	0	0	1	0	9	65000	40	1	1	2	6080	222	127	1	0	9200	65000	401	3490	1	1
1703102	8171187552	2	1014524	15	2	8	29	1	15	1	1	1	1	0	2	6	11	20000	20	1	1	2	8190	169	103	1	1	3600	20000	401	3500	1	1
1703102	8171187552	3	1014524	20	2	8	4	0	0	0	0	5	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	401	0	1	1
1703102	8171187552	4	1014524	20	2	8	3	0	0	0	0	5	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	401	0	1	1
1703102	8171190180	1	1014524	12	1	2	60	1	15	1	1	1	0	0	1	0	9	60000	40	1	1	1	770	175	106	1	0	8960	60000	425	2300	1	1
1703102	8171190180	2	1014524	10	2	2	57	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	4	0	0	425	0	1	1
1703102	8171196565	1	1014524	30	1	1	63	1	30	1	1	1	0	5100	1	0	11	46000	40	1	1	1	2170	211	122	1	0	7700	51130	421	2300	1	1
1703102	8171196565	2	1014524	28	2	1	63	0	0	0	0	1	1	0	1	0	10	0	0	3	6	1	0	0	0	1	4	0	8200	421	0	1	1
1703102	8171197690	1	1014524	21	2	1	20	1	45	0	12	1	0	0	1	0	6	3000	23	1	1	1	8680	67	19	1	1	4010	4800	32	3100	1	1
1703102	8171197690	2	1014524	17	1	1	24	1	10	1	1	1	1	0	1	0	6	2000	30	1	1	1	7790	93	52	1	0	4220	2000	32	3100	1	1
1703102	8171197690	3	1014524	32	2	1	2	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	32	0	1	1
1703102	8171197690	4	1014524	32	1	1	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	32	0	1	1
1703102	8171214541	1	1014524	28	1	1	54	1	15	1	1	1	0	0	1	0	11	83000	65	1	1	1	1070	57	17	1	0	9610	84000	501	3100	1	1
1703102	8171214541	2	1014524	29	2	1	54	1	15	1	1	1	1	0	1	0	9	32000	50	1	1	1	8190	73	31	1	4	3160	32000	501	3100	1	1
1703102	8171214541	3	1014524	32	1	1	22	1	0	0	0	5	2	0	2	6	12	5000	20	1	6	1	8680	0	0	6	0	4020	5000	501	0	1	1
1703102	8171218831	1	1014524	38	2	1	52	0	0	0	0	3	0	0	1	0	11	0	0	3	6	1	0	0	0	4	4	0	7900	70	0	1	1
1703102	8171223973	1	1014524	43	1	1	66	1	45	1	1	1	0	5000	1	0	13	60000	46	1	1	1	2670	79	31	1	0	4930	83200	501	3000	1	1
1703102	8171223973	2	1014524	37	2	1	66	0	0	0	0	1	1	4000	1	0	11	0	0	3	6	1	0	0	0	1	4	0	13600	501	0	1	1
1703102	8171228058	1	1014524	5	2	1	25	3	8	1	1	5	0	0	2	6	10	21000	24	1	1	1	8190	77	37	6	1	5020	21000	121	3100	1	1
1703102	8171228058	2	1014524	10	1	1	2	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	121	0	1	1
1703102	8171228058	3	1014524	10	1	1	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	121	0	1	1
1703102	8171228058	4	1014524	5	1	1	24	1	90	1	1	5	10	0	1	0	9	10000	40	1	1	1	770	250	134	6	0	6230	10000	89	3490	1	1
1703102	8171229329	1	1014524	38	1	1	44	1	60	1	1	1	0	0	1	0	13	50000	60	1	1	1	7290	70	19	1	0	430	70000	477	3200	1	1
1703102	8171229329	2	1014524	39	2	1	42	2	5	1	1	1	1	0	1	0	13	34200	38	1	1	1	7280	92	52	1	2	4840	34200	477	3100	1	1
1703102	8171229329	3	1014524	48	1	1	16	0	0	0	0	5	2	0	2	5	6	0	0	3	6	1	0	0	0	6	0	0	0	477	0	1	1
1703102	8171229329	4	1014524	42	2	1	13	0	0	0	0	5	2	0	3	4	4	0	0	0	0	1	0	0	0	0	0	0	0	477	0	1	1
1703102	8171231941	1	1014524	33	2	8	29	2	2	1	1	1	0	0	1	0	9	22500	36	1	1	2	8190	64	25	2	3	5700	29300	137	3100	1	1
1703102	8171231941	2	1014524	54	2	8	11	0	0	0	0	5	2	0	2	4	2	0	0	0	0	2	0	0	0	0	0	0	0	137	0	1	1
1703102	8171231941	3	1014524	55	2	8	11	0	0	0	0	5	2	0	2	4	2	0	0	0	0	2	0	0	0	0	0	0	0	137	0	1	1
1703102	8171231941	4	1014524	40	1	8	4	0	0	0	0	5	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	137	0	1	1
1703102	8171232142	1	1014524	17	1	1	26	3	35	1	1	5	0	0	1	0	13	38500	40	1	1	1	8570	101	55	6	0	420	38500	351	3100	1	1
